"GOBPID","Pvalue","OddsRatio","ExpCount","Count","Size","Term","FDR"
"GO:1905207",0.00467301128536456,5.44252098321343,1.14557867360208,5,21,"regulation of cardiocyte differentiation",0.00568539417941976
"GO:0060441",0.00467301128536456,5.44252098321343,1.14557867360208,5,21,"epithelial tube branching involved in lung morphogenesis",0.00568539417941976
"GO:0008219",0.00479353143550812,1.3468103961908,79.4813394018205,102,1457,"cell death",0.00573076010134008
"GO:0060638",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"mesenchymal-epithelial cell signaling",0.00573076010134008
"GO:1902961",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"positive regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process",0.00573076010134008
"GO:0043376",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"regulation of CD8-positive, alpha-beta T cell differentiation",0.00573076010134008
"GO:0051798",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"positive regulation of hair follicle development",0.00573076010134008
"GO:0017185",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"peptidyl-lysine hydroxylation",0.00573076010134008
"GO:0048340",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"paraxial mesoderm morphogenesis",0.00573076010134008
"GO:2000015",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"regulation of determination of dorsal identity",0.00573076010134008
"GO:0072178",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"nephric duct morphogenesis",0.00573076010134008
"GO:0048570",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"notochord morphogenesis",0.00573076010134008
"GO:0018158",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"protein oxidation",0.00573076010134008
"GO:0045602",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"negative regulation of endothelial cell differentiation",0.00573076010134008
"GO:0021546",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"rhombomere development",0.00573076010134008
"GO:0060391",0.00479741155063323,13.0415669856459,0.38185955786736,3,7,"positive regulation of SMAD protein signal transduction",0.00573076010134008
"GO:0044283",0.00491148095942719,1.65282534246575,22.9115734720416,36,420,"small molecule biosynthetic process",0.00585942223268451
"GO:0003143",0.00495346092185698,3.08079376328845,3.27308192457737,9,60,"embryonic heart tube morphogenesis",0.00589819188653116
"GO:1903707",0.00497194698104122,2.86341434475667,3.87314694408323,10,71,"negative regulation of hemopoiesis",0.00589819188653116
"GO:0003230",0.00498240313541937,4.35684273709484,1.63654096228869,6,30,"cardiac atrium development",0.00589819188653116
"GO:0022602",0.00498240313541937,4.35684273709484,1.63654096228869,6,30,"ovulation cycle process",0.00589819188653116
"GO:0071825",0.00498240313541937,4.35684273709484,1.63654096228869,6,30,"protein-lipid complex organization",0.00589819188653116
"GO:2001239",0.00498240313541937,4.35684273709484,1.63654096228869,6,30,"regulation of extrinsic apoptotic signaling pathway in absence of ligand",0.00589819188653116
"GO:0043069",0.00499773248465141,1.53784422580113,32.7308192457737,48,600,"negative regulation of programmed cell death",0.00590874405438247
"GO:0050680",0.00501638822067938,2.44505194095134,5.78244473342003,13,106,"negative regulation of epithelial cell proliferation",0.00591645830717454
"GO:0042981",0.00501710525288091,1.40598850690594,56.6243172951886,76,1038,"regulation of apoptotic process",0.00591645830717454
"GO:0001934",0.00507479866287572,1.60439185345318,26.184655396619,40,480,"positive regulation of protein phosphorylation",0.00597684088044571
"GO:0032102",0.00522118049771405,1.81336027645991,15.1652795838752,26,278,"negative regulation of response to external stimulus",0.00614138855478243
"GO:0006898",0.00524269124259224,1.99314574314574,10.6920676202861,20,196,"receptor-mediated endocytosis",0.00615882478881053
"GO:0072089",0.00530346869832603,3.3233625580196,2.72756827048114,8,50,"stem cell proliferation",0.00622228620529717
"GO:0043066",0.00535478412050511,1.53864337822671,32.0216514954486,47,587,"negative regulation of apoptotic process",0.00627449895036286
"GO:0001942",0.00549912814224647,2.81703568232227,3.92769830949285,10,72,"hair follicle development",0.00643544729226048
"GO:0016053",0.00554663709521812,1.91147278742562,12.2195058517555,22,224,"organic acid biosynthetic process",0.00648280807702523
"GO:0003183",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"mitral valve morphogenesis",0.00650998295550475
"GO:0003174",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"mitral valve development",0.00650998295550475
"GO:0042994",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"cytoplasmic sequestering of transcription factor",0.00650998295550475
"GO:0090103",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"cochlea morphogenesis",0.00650998295550475
"GO:0051797",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"regulation of hair follicle development",0.00650998295550475
"GO:0048070",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"regulation of developmental pigmentation",0.00650998295550475
"GO:0072176",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"nephric duct development",0.00650998295550475
"GO:0009067",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"aspartate family amino acid biosynthetic process",0.00650998295550475
"GO:0014029",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"neural crest formation",0.00650998295550475
"GO:0010453",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"regulation of cell fate commitment",0.00650998295550475
"GO:0120305",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"regulation of pigmentation",0.00650998295550475
"GO:0021904",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"dorsal/ventral neural tube patterning",0.00650998295550475
"GO:0060444",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"branching involved in mammary gland duct morphogenesis",0.00650998295550475
"GO:0036315",0.0056688450926328,6.96095808383234,0.76371911573472,4,14,"cellular response to sterol",0.00650998295550475
"GO:1902895",0.00578018081714457,5.122020031034,1.2001300390117,5,22,"positive regulation of miRNA transcription",0.00661310128272069
"GO:0060561",0.00578018081714457,5.122020031034,1.2001300390117,5,22,"apoptotic process involved in morphogenesis",0.00661310128272069
"GO:0044060",0.00578018081714457,5.122020031034,1.2001300390117,5,22,"regulation of endocrine process",0.00661310128272069
"GO:0006915",0.00580412427439767,1.34364898609355,76.4264629388817,98,1401,"apoptotic process",0.00663225614977699
"GO:0009066",0.00589864034832628,4.18228091236495,1.69109232769831,6,31,"aspartate family amino acid metabolic process",0.0067163883718621
"GO:0001974",0.00589864034832628,4.18228091236495,1.69109232769831,6,31,"blood vessel remodeling",0.0067163883718621
"GO:0043067",0.00589962887387236,1.39220840535177,57.8789986996099,77,1061,"regulation of programmed cell death",0.0067163883718621
"GO:0001947",0.00599670809294679,3.24585117398483,2.78211963589077,8,51,"heart looping",0.00681007170604685
"GO:1905954",0.00599670809294679,3.24585117398483,2.78211963589077,8,51,"positive regulation of lipid localization",0.00681007170604685
"GO:0022404",0.00606899308928376,2.77212935837785,3.98224967490247,10,73,"molting cycle process",0.00687520619339525
"GO:0022405",0.00606899308928376,2.77212935837785,3.98224967490247,10,73,"hair cycle process",0.00687520619339525
"GO:2000177",0.00617154053194115,2.96412821095704,3.38218465539662,9,62,"regulation of neural precursor cell proliferation",0.00698278726034128
"GO:0010799",0.00620335554349847,3.58982607466063,2.23660598179454,7,41,"regulation of peptidyl-threonine phosphorylation",0.00700158144063982
"GO:0003382",0.00620335554349847,3.58982607466063,2.23660598179454,7,41,"epithelial cell morphogenesis",0.00700158144063982
"GO:0090066",0.0062307167153871,1.64964837534008,21.6568920676203,34,397,"regulation of anatomical structure size",0.00702385568527726
"GO:0098727",0.0063503784260965,2.36815223970944,5.9460988296489,13,109,"maintenance of cell number",0.00714126804692903
"GO:0019827",0.0063503784260965,2.36815223970944,5.9460988296489,13,109,"stem cell population maintenance",0.00714126804692903
"GO:0030036",0.00650757338906782,1.50651403412218,34.0400520156047,49,624,"actin cytoskeleton organization",0.00730911596503836
"GO:0072659",0.00654411404319375,1.851889953229,13.1468790637191,23,241,"protein localization to plasma membrane",0.00734120466964853
"GO:0008037",0.0066465961659721,2.26781144781145,6.65526657997399,14,122,"cell recognition",0.00744709862391764
"GO:0034110",0.00693178979143523,4.02114692030658,1.74564369310793,6,32,"regulation of homotypic cell-cell adhesion",0.00775720339964987
"GO:1902903",0.00702139967788356,1.72699071970926,17.074577373212,28,313,"regulation of supramolecular fiber organization",0.00784794794093539
"GO:0043371",0.00705990353187377,4.83713029576339,1.25468140442133,5,23,"negative regulation of CD4-positive, alpha-beta T cell differentiation",0.00787187790902633
"GO:2000050",0.00705990353187377,4.83713029576339,1.25468140442133,5,23,"regulation of non-canonical Wnt signaling pathway",0.00787187790902633
"GO:0042471",0.00713568154305367,2.2468501529052,6.70981794538362,14,123,"ear morphogenesis",0.00793715302071549
"GO:0007368",0.00713568154305367,2.2468501529052,6.70981794538362,14,123,"determination of left/right symmetry",0.00793715302071549
"GO:0002761",0.00734580842238963,2.68646190962234,4.09135240572172,10,75,"regulation of myeloid leukocyte differentiation",0.00803797215295384
"GO:0031099",0.00734581301939327,2.10606711188664,8.12815344603381,16,149,"regeneration",0.00803797215295384
"GO:0012501",0.00735893421221488,1.32653861388528,78.8812743823147,100,1446,"programmed cell death",0.00803797215295384
"GO:0032274",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"gonadotropin secretion",0.00803797215295384
"GO:0060716",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"labyrinthine layer blood vessel development",0.00803797215295384
"GO:1902959",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"regulation of aspartic-type endopeptidase activity involved in amyloid precursor protein catabolic process",0.00803797215295384
"GO:1903054",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"negative regulation of extracellular matrix organization",0.00803797215295384
"GO:0071694",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"maintenance of protein location in extracellular region",0.00803797215295384
"GO:0062042",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"regulation of cardiac epithelial to mesenchymal transition",0.00803797215295384
"GO:0062043",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"positive regulation of cardiac epithelial to mesenchymal transition",0.00803797215295384
"GO:0099545",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"trans-synaptic signaling by trans-synaptic complex",0.00803797215295384
"GO:1901203",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"positive regulation of extracellular matrix assembly",0.00803797215295384
"GO:0035583",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"sequestering of TGFbeta in extracellular matrix",0.00803797215295384
"GO:1901620",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"regulation of smoothened signaling pathway involved in dorsal/ventral neural tube patterning",0.00803797215295384
"GO:0006563",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"L-serine metabolic process",0.00803797215295384
"GO:0060019",0.00736640799181555,10.4325358851675,0.436410923276983,3,8,"radial glial cell differentiation",0.00803797215295384
"GO:0071371",0.00740086903985327,6.32770821992379,0.818270481144343,4,15,"cellular response to gonadotropin stimulus",0.00803797215295384
"GO:0006103",0.00740086903985327,6.32770821992379,0.818270481144343,4,15,"2-oxoglutarate metabolic process",0.00803797215295384
"GO:0045601",0.00740086903985327,6.32770821992379,0.818270481144343,4,15,"regulation of endothelial cell differentiation",0.00803797215295384
"GO:0060413",0.00740086903985327,6.32770821992379,0.818270481144343,4,15,"atrial septum morphogenesis",0.00803797215295384
"GO:0035306",0.00758724985405795,3.10116325711994,2.89122236671001,8,53,"positive regulation of dephosphorylation",0.00823069153779431
"GO:0007492",0.00760788764537662,2.85594742606791,3.49128738621586,9,64,"endoderm development",0.00823862694202177
"GO:0010647",0.00761245551320361,1.35480362566461,65.5707412223667,85,1202,"positive regulation of cell communication",0.00823862694202177
"GO:0035051",0.00782038280517438,2.09020511053481,8.18270481144343,16,150,"cardiocyte differentiation",0.00845372366615682
"GO:0046849",0.00805735136744899,2.64557517271631,4.14590377113134,10,76,"bone remodeling",0.00867560390470432
"GO:0021510",0.00805735136744899,2.64557517271631,4.14590377113134,10,76,"spinal cord development",0.00867560390470432
"GO:0021954",0.00805735136744899,2.64557517271631,4.14590377113134,10,76,"central nervous system neuron development",0.00867560390470432
"GO:0060986",0.0080898059241567,3.8719487795118,1.80019505851756,6,33,"endocrine hormone secretion",0.00867560390470432
"GO:0043392",0.0080898059241567,3.8719487795118,1.80019505851756,6,33,"negative regulation of DNA binding",0.00867560390470432
"GO:0002763",0.0080898059241567,3.8719487795118,1.80019505851756,6,33,"positive regulation of myeloid leukocyte differentiation",0.00867560390470432
"GO:0071695",0.00810017961178473,1.98313147794912,9.65559167750325,18,177,"anatomical structure maturation",0.00867560390470432
"GO:0023056",0.0081009982172049,1.35087272641152,65.7343953185956,85,1205,"positive regulation of signaling",0.00867560390470432
"GO:0060972",0.00819964530710258,2.20606060606061,6.81892067620286,14,125,"left/right pattern formation",0.00875272104197151
"GO:1901136",0.00819964530710258,2.20606060606061,6.81892067620286,14,125,"carbohydrate derivative catabolic process",0.00875272104197151
"GO:0048660",0.00821102169409705,2.49551414768806,4.80052015604681,11,88,"regulation of smooth muscle cell proliferation",0.00875272104197151
"GO:0021782",0.00821102169409705,2.49551414768806,4.80052015604681,11,88,"glial cell development",0.00875272104197151
"GO:0030307",0.00831275763872449,2.1338503433578,7.52808842652796,15,138,"positive regulation of cell growth",0.00877494173593687
"GO:0050886",0.00849233105205521,3.03353738293308,2.94577373211964,8,54,"endocrine process",0.00877494173593687
"GO:0090398",0.00849233105205521,3.03353738293308,2.94577373211964,8,54,"cellular senescence",0.00877494173593687
"GO:0060762",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of branching involved in mammary gland duct morphogenesis",0.00877494173593687
"GO:0060770",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"negative regulation of epithelial cell proliferation involved in prostate gland development",0.00877494173593687
"GO:0046543",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"development of secondary female sexual characteristics",0.00877494173593687
"GO:1902730",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of proteoglycan biosynthetic process",0.00877494173593687
"GO:1902732",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of chondrocyte proliferation",0.00877494173593687
"GO:1902869",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of amacrine cell differentiation",0.00877494173593687
"GO:0060573",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"cell fate specification involved in pattern specification",0.00877494173593687
"GO:0060648",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"mammary gland bud morphogenesis",0.00877494173593687
"GO:0090009",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"primitive streak formation",0.00877494173593687
"GO:0061073",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"ciliary body morphogenesis",0.00877494173593687
"GO:0048073",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of eye pigmentation",0.00877494173593687
"GO:0038031",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"non-canonical Wnt signaling pathway via JNK cascade",0.00877494173593687
"GO:0072125",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"negative regulation of glomerular mesangial cell proliferation",0.00877494173593687
"GO:1900126",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"negative regulation of hyaluronan biosynthetic process",0.00877494173593687
"GO:1904796",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of core promoter binding",0.00877494173593687
"GO:1904798",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of core promoter binding",0.00877494173593687
"GO:0048696",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of collateral sprouting in absence of injury",0.00877494173593687
"GO:0048669",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"collateral sprouting in absence of injury",0.00877494173593687
"GO:2000833",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of steroid hormone secretion",0.00877494173593687
"GO:1905071",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"tight junction disassembly",0.00877494173593687
"GO:1905073",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of tight junction disassembly",0.00877494173593687
"GO:1905075",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of tight junction disassembly",0.00877494173593687
"GO:0010908",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of heparan sulfate proteoglycan biosynthetic process",0.00877494173593687
"GO:0010909",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of heparan sulfate proteoglycan biosynthetic process",0.00877494173593687
"GO:1905310",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis",0.00877494173593687
"GO:1905312",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"positive regulation of cardiac neural crest cell migration involved in outflow tract morphogenesis",0.00877494173593687
"GO:0045843",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"negative regulation of striated muscle tissue development",0.00877494173593687
"GO:0019287",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"isopentenyl diphosphate biosynthetic process, mevalonate pathway",0.00877494173593687
"GO:0021910",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"smoothened signaling pathway involved in ventral spinal cord patterning",0.00877494173593687
"GO:0021943",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"formation of radial glial scaffolds",0.00877494173593687
"GO:0070483",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"detection of hypoxia",0.00877494173593687
"GO:0060363",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"cranial suture morphogenesis",0.00877494173593687
"GO:0097187",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"dentinogenesis",0.00877494173593687
"GO:0042701",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"progesterone secretion",0.00877494173593687
"GO:0003420",0.00859391687927802,34.7431302270012,0.163654096228869,2,3,"regulation of growth plate cartilage chondrocyte proliferation",0.00877494173593687
"GO:0060326",0.00897644586878029,1.88467446531963,11.2375812743823,20,206,"cell chemotaxis",0.00915537834456993
"GO:0050714",0.00918607994385625,2.25013784671445,6.21885565669701,13,114,"positive regulation of protein secretion",0.00935882702244646
"GO:0032870",0.00934268307644447,1.57681083994721,23.8934980494148,36,438,"cellular response to hormone stimulus",0.00949981533467126
"GO:0045746",0.00938053217814899,3.7334076487738,1.85474642392718,6,34,"negative regulation of Notch signaling pathway",0.00949981533467126
"GO:0044272",0.00938544543747417,2.16671493698042,6.92802340702211,14,127,"sulfur compound biosynthetic process",0.00949981533467126
"GO:0007010",0.00944299143741337,1.33257975890104,69.716644993498,89,1278,"cytoskeleton organization",0.00949981533467126
"GO:0060674",0.00944824196151886,5.8,0.872821846553966,4,16,"placenta blood vessel development",0.00949981533467126
"GO:0071498",0.00944824196151886,5.8,0.872821846553966,4,16,"cellular response to fluid shear stress",0.00949981533467126
"GO:0043567",0.00944824196151886,5.8,0.872821846553966,4,16,"regulation of insulin-like growth factor receptor signaling pathway",0.00949981533467126
"GO:0030033",0.00944824196151886,5.8,0.872821846553966,4,16,"microvillus assembly",0.00949981533467126
"GO:0072111",0.00944824196151886,5.8,0.872821846553966,4,16,"cell proliferation involved in kidney development",0.00949981533467126
"GO:2000725",0.00944824196151886,5.8,0.872821846553966,4,16,"regulation of cardiac muscle cell differentiation",0.00949981533467126
"GO:0030539",0.00944824196151886,5.8,0.872821846553966,4,16,"male genitalia development",0.00949981533467126
"GO:1901522",0.00944824196151886,5.8,0.872821846553966,4,16,"positive regulation of transcription from RNA polymerase II promoter involved in cellular response to chemical stimulus",0.00949981533467126
"GO:0042327",0.00947524478045756,1.52810143752616,28.0394018205462,41,514,"positive regulation of phosphorylation",0.00951657627350208
"GO:0046394",0.00953581274812648,1.84083740831296,12.0558517555267,21,221,"carboxylic acid biosynthetic process",0.00956697553488506
"GO:0046887",0.00963836589629839,2.56740935216065,4.25500650195058,10,78,"positive regulation of hormone secretion",0.00965934166538718
"GO:0048659",0.00967840712643494,2.43200024460344,4.90962288686606,11,90,"smooth muscle cell proliferation",0.00968892713418107
"GO:1902904",0.00996957234046918,2.02905594590311,8.40091027308192,16,154,"negative regulation of supramolecular fiber organization",0.00996957234046918
