GOBPID,Pvalue,OddsRatio,ExpCount,Count,Size,Term,FDR
GO:0031446,0.00076185154785658,Inf,0.0552665799739922,2,2,regulation of fast-twitch skeletal muscle fiber contraction,0.00194212933443232
GO:0031448,0.00076185154785658,Inf,0.0552665799739922,2,2,positive regulation of fast-twitch skeletal muscle fiber contraction,0.00194212933443232
GO:0046449,0.00076185154785658,Inf,0.0552665799739922,2,2,creatinine metabolic process,0.00194212933443232
GO:0010646,0.000790284934023544,1.47313790719779,73.3663849154746,99,2655,regulation of cell communication,0.00198863062037457
GO:1904018,0.000792218702425643,3.39890471430951,3.5094278283485,11,127,positive regulation of vasculature development,0.00198863062037457
GO:0045766,0.000792218702425643,3.39890471430951,3.5094278283485,11,127,positive regulation of angiogenesis,0.00198863062037457
GO:0090092,0.000801330548158859,3.01284058878797,4.64239271781535,13,168,regulation of transmembrane receptor protein serine/threonine kinase signaling pathway,0.00200129253651857
GO:0008283,0.000835437502148685,1.47475175262161,71.7083875162549,97,2595,cell population proliferation,0.00207593561139976
GO:0001932,0.000841876152155933,1.83967463525857,21.388166449935,37,774,regulation of protein phosphorylation,0.00208142244653628
GO:0072577,0.00085130297232756,6.10433003750426,1.13296488946684,6,41,endothelial cell apoptotic process,0.00209239854175782
GO:0061448,0.000854821355474233,2.63228053722745,6.49382314694408,16,235,connective tissue development,0.00209239854175782
GO:0048732,0.000859541761364962,2.40028075372903,8.42815344603381,19,305,gland development,0.00209353735936417
GO:0045834,0.000870903283942963,3.61591821832786,3.01202860858257,10,109,positive regulation of lipid metabolic process,0.0021107606684726
GO:0051172,0.000893596750706397,1.57745463500113,44.9593628088427,66,1627,negative regulation of nitrogen compound metabolic process,0.0021469354359395
GO:0060173,0.000894556431641459,2.97405849978356,4.69765929778934,13,170,limb development,0.0021469354359395
GO:0006958,0.000914664604751026,7.7287784679089,0.773732119635891,5,28,complement activation, classical pathway,0.00217398543737925
GO:0003413,0.000914664604751026,7.7287784679089,0.773732119635891,5,28,chondrocyte differentiation involved in endochondral bone morphogenesis,0.00217398543737925
GO:0016043,0.000932005527909375,1.37715561936667,142.256176853056,173,5148,cellular component organization,0.00220455153717025
GO:0032835,0.00093985390544645,4.9921052631579,1.57509752925878,7,57,glomerulus development,0.00220890076019714
GO:0035051,0.000942823495206095,3.11969681019055,4.14499349804941,12,150,cardiocyte differentiation,0.00220890076019714
GO:0097435,0.000950351065277247,1.89532393145938,18.4866710013004,33,669,supramolecular fiber organization,0.00221598447448533
GO:0050878,0.000958217081892792,2.44224196855776,7.84785435630689,18,284,regulation of body fluid levels,0.00222378681269459
GO:0042325,0.001012314102442,1.79007438054044,23.1566970091027,39,838,regulation of phosphorylation,0.00233830299718998
GO:0006688,0.00102793700694255,10.9205189110177,0.469765929778934,4,17,glycosphingolipid biosynthetic process,0.00236026539529468
GO:0001708,0.00104390007274152,4.89389248522375,1.60273081924577,7,58,cell fate specification,0.00236026539529468
GO:0090269,0.00105794122967812,21.2559241706161,0.221066319895969,3,8,fibroblast growth factor production,0.00236026539529468
GO:2000020,0.00105794122967812,21.2559241706161,0.221066319895969,3,8,positive regulation of male gonad development,0.00236026539529468
GO:2000018,0.00105794122967812,21.2559241706161,0.221066319895969,3,8,regulation of male gonad development,0.00236026539529468
GO:0048541,0.00105794122967812,21.2559241706161,0.221066319895969,3,8,Peyer's patch development,0.00236026539529468
