gene	baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
PDE9A	4.97492373760051	2.70736582019156	0.678946493139225	23.2010888329821	0.00011543483390889	0.000479438299314943
PA2G3.1	7.13788291253398	2.70724531532736	0.592816149682574	48.3317214660153	8.04844206299075e-10	6.10110974611558e-09
KLH41	17.7306183195761	2.70630974436405	0.344865954751109	84.0164568965283	2.45250411241906e-17	3.35139066433694e-16
MBPHL	40.8233683850207	2.69593478139514	0.29314513985064	134.589402534045	4.06134224055989e-28	1.03425695493792e-26
DLK1	3.32958230861979	2.68844204467027	0.788740634289599	21.7313567553348	0.000226667059647089	0.000900329950743718
CAC1S.1	6.45879914218149	2.68783045161783	0.538293534670677	34.0784918926598	7.180718296886e-07	4.02714890193625e-06
ZIC4	19.93801840435	2.67488175040964	0.569454793196303	105.471382075372	6.72114432500856e-22	1.21020133993242e-20
CRYAB	22.2403702139045	2.65380190615429	0.50609766964427	43.1330427798193	9.71054006864133e-09	6.58192275246039e-08
CBLN1	29.4015303712293	2.65314525054001	0.261421829983052	182.292735851671	2.39946039455695e-38	1.02580283068978e-36
CASQ1	93.2016271988248	2.63013870151787	0.254734529961304	154.185390130632	2.58034840333819e-32	8.02687648640061e-31
PLS2	59.7739749135521	2.62863251301145	0.395805891617113	236.174456974561	6.18348729483033e-50	5.31675691277405e-48
THS7A	7.027631870505	2.61995841567355	0.498838926018888	43.2980585569163	8.97419782936119e-09	6.0990274324322e-08
BHMT1	33.5354029286105	2.5560527101014	0.350269015560446	70.2459905792988	2.01400577847944e-14	2.20331368403344e-13
RBM24	6.21359786521578	2.53691531206962	0.630697372816078	23.949667455003	8.17518504174072e-05	0.000347848782496085
KCNA2	7.89610235436781	2.52263742625475	0.541244056937711	30.5675405399469	3.75057518473837e-06	1.91981783285688e-05
UD2A1	10.7597160717195	2.50273213487873	0.65116812480018	57.9300350665515	7.89345710445606e-12	7.06900883462259e-11
FOXD2.1	15.6158181376718	2.4984459936027	0.312295653256667	93.7487558201358	2.10290413371089e-19	3.30440942160629e-18
NAR5	24.4478486136548	2.49039000442529	0.281782405836106	108.436914813685	1.56786043508748e-22	2.93350904144424e-21
RASF9	8.63981261426014	2.4814865716591	0.412063511119966	43.5886301911657	7.81044474896937e-09	5.34849471512198e-08
HSPB1	31.6277626914907	2.47760444707785	0.522742106842977	29.2105442521571	7.08406039791709e-06	3.52246732911374e-05
LBX1	7.23673845180581	2.46579169532329	0.511554290961098	36.3082725567875	2.50046836047581e-07	1.46739525525622e-06
BAT1	5.48545461789164	2.45476772495227	0.675485110351608	33.2826252487957	1.04544370479502e-06	5.74524807967246e-06
CAVN4	7.19882321025392	2.45044936491035	0.617333305099405	24.8702091042335	5.34249053710493e-05	0.000234288875846392
PLVAP	22.3996226324227	2.43147190717381	0.330066391577918	89.0456252138292	2.09999012694665e-18	3.08448645805359e-17
CATL1	6.33391664149774	2.418358881863	0.70476414163234	22.2327620064508	0.000180131635815148	0.000726268357784732
FXYD6	14.8588788749112	2.41375027053825	0.457070043166585	72.1434296065897	8.00379549645857e-15	9.08065901210515e-14
RYR3.1	6.79078800912284	2.39054404475858	0.465081504990262	36.4945166886144	2.28920806261441e-07	1.35066805698973e-06
STC1	126.63545479354	2.37679298398038	0.61489568301185	58.9764428050682	4.75948818782599e-12	4.32051997121452e-11
LYAM3	14.0929826334829	2.36672098919761	0.366475125019014	49.4407638697199	4.7244575213682e-10	3.67044783576346e-09
AMPE	16.0947157226325	2.36612189121975	0.47378807570044	129.126325881037	5.98734795098386e-27	1.4385613875951e-25
TBX15	6.95289258019498	2.35668264373962	0.539134523851662	34.114439909049	7.05983230729751e-07	3.96225645262884e-06
TR19L	184.701014304356	2.34331016031233	0.177673339912337	615.453646475482	7.00669314757458e-132	8.24903374027915e-129
FGF3	33.7218023071274	2.34101365529474	0.234115300014771	206.836408503453	1.27297766912439e-43	7.1628394213047e-42
CO6	130.413128873178	2.33767494321646	0.34400281732578	159.782704889208	1.62752840914206e-33	5.48663486826415e-32
MAF	11.3230479488209	2.33379222394981	0.500510718766791	32.3580998109433	1.61631887643643e-06	8.64654330788519e-06
ROBO1	40.3543269823269	2.32937222950446	0.202639904841225	210.734907273838	1.84631193017026e-44	1.07444122019984e-42
CO7	116.697275394868	2.3257348847875	0.231326081252513	278.41215406331	4.90157594139925e-59	6.63881591001022e-57
EST2E	12.5107123721734	2.29295144945103	0.486177343040222	31.8422191263955	2.0605293664943e-06	1.08746213635156e-05
AGRE1.2	19.0865393810269	2.28363959643234	0.280922826309276	74.0736845311683	3.12829883205357e-15	3.66324511282172e-14
NCKX2	5.13896553207502	2.27700782388416	0.638226585432094	30.9902203123398	3.07549045040751e-06	1.59182892605637e-05
NCAM1.1	17.9737614971069	2.27388284848708	0.288019818495352	79.7992070611807	1.92106232382402e-16	2.46659889816499e-15
BNIP3.1	22.009816303302	2.27028149735428	0.445674585609271	67.3548532912438	8.20590159913845e-14	8.48017042368765e-13
S38A4	5.11567437843275	2.25666893395762	0.568319564087548	21.7757156196696	0.000222109449294094	0.000883186573511588
PTC1.1	34.68243307174	2.2389811965141	0.230253219296344	215.453063011891	1.78359951744918e-45	1.13741627560665e-43
BTBBA	1157.85937482048	2.23707657472876	0.251562844795463	137.933031791745	7.8183112942947e-29	2.07381723326136e-27
PDPN	199.876591413379	2.21845430067688	0.312154689406758	196.886881915689	1.75441752084345e-41	9.13311569949286e-40
DTNA	19.5329696932692	2.21205796841639	0.289747021882169	99.8497477742487	1.05884581214601e-20	1.7808390280104e-19
LORF2.65	9.23603093242923	2.20891412737817	0.700479657440365	22.3923163702732	0.000167414600270564	0.000678570036319116
A2MG	15.7997399412032	2.19568905305638	0.312145831644642	63.7611089731517	4.6923482791978e-13	4.57429238300143e-12
ALK	5.46970093257132	2.1937971389496	0.773065695488136	43.3439706538548	8.7794217518321e-09	5.97195777385734e-08
ANF1	11.2828717230322	2.18763329824761	0.437620260946983	66.4445379022915	1.27661727893499e-13	1.28967837980858e-12
SOAT	18.3477673729871	2.18675405753466	0.296419719286655	62.7304557143579	7.73273784278026e-13	7.42003465101893e-12
THSD1	5.12470214707281	2.18394312978957	0.663387841836099	28.9047475875626	8.17351786423432e-06	4.0249578800549e-05
SX17A	14.4534907860726	2.17400651749685	0.329944623993694	49.8982803778156	3.79183176151782e-10	2.96242905104799e-09
KREM2	18.858191423236	2.16827683876377	0.314014067798775	116.155216137642	3.53702554906989e-24	7.31542919304252e-23
MYOC	52.8685862054751	2.13477289740483	0.229659727941617	195.901624004137	2.85707875611716e-41	1.46246121613288e-39
ZP3	10.1656200556081	2.13149193317509	0.462735161283851	28.4225119408541	1.02398837366768e-05	4.99112804426239e-05
HAAF.1	5.41203836650596	2.1246817590347	0.784356320602863	22.1149708768528	0.000190130520215204	0.000763164860187175
TECTA.1	10.6654666213836	2.12386427053011	0.493401990063808	87.2509106180932	5.04996245142299e-18	7.19643159395054e-17
DPEP1	13.5073987714272	2.12308414888155	0.322730044083694	47.6481836552108	1.11738220843347e-09	8.35443805572753e-09
FOXL1.1	8.33448961203475	2.12267547669836	0.411386288220921	37.8676056954372	1.19328466749504e-07	7.2329591429749e-07
KCJ12	90.2646552480913	2.11255440799804	0.34854589989658	210.633358117207	1.94155114273754e-44	1.12558485756053e-42
FOXD2	5.96214053837194	2.08715327924719	0.637102704216904	38.1302060110585	1.05334917958467e-07	6.42803396871745e-07
S13A2.1	78.3521602945514	2.06677225057627	0.352057364912443	154.121182130437	2.66343660112987e-32	8.26853898180377e-31
NCAM1	14.2319254828205	2.06158790843531	0.446680437684724	38.4093886565631	9.22485420594616e-08	5.67241436809988e-07
CALGL	58.193057035378	2.06078863714864	0.672393434483331	25.5574693929563	3.88575463471116e-05	0.000174403151566728
S17AB	17.3237400157289	2.0566778868113	0.390477115228475	33.709194699323	8.5485299369235e-07	4.74384520248782e-06
MMEL1	12.3640389078808	2.03577000938706	0.469948094324731	39.5952392059126	5.24827619558472e-08	3.31100029568937e-07
SFRP5	80.9833088201531	2.03164581184082	0.193632492007577	176.19734656852	4.8876890296055e-37	1.94301508047045e-35
SP7	46.3616967408699	2.0286956682405	0.418550688706186	216.213772898366	1.22356746934463e-45	8.00286329842715e-44
SGCG	14.1585807427997	2.02402103389508	0.317929965728107	55.9252644508839	2.07884042991414e-11	1.81601899428287e-10
HSPB8	49.7242444671095	2.02355349804388	0.319439977711242	51.2921177388666	1.93950602692963e-10	1.55170620711751e-09
CNMD.1	227.50089210542	2.02239128156296	0.788703898706957	42.8317224561805	1.12141167380965e-08	7.56755099984863e-08
VWA2	42.6253624043318	2.0204852522756	0.22050850524168	249.891379657478	6.87004654190534e-53	6.96331538568618e-51
RYR1.3	25.2201807825665	2.00653060654477	0.242270690774831	84.7042397941802	1.75274352294923e-17	2.41455802148856e-16
DCK	16.7922769924401	2.00262341329969	0.514025042572359	26.0451048624382	3.09887751883585e-05	0.000141323958360497
TIE2.1	8.57480742138172	1.99994761923782	0.370550608201101	31.32188112275	2.6317185872249e-06	1.37048155758684e-05
ISL1	11.5607645351955	1.99970944929264	0.370862657425011	49.6766025264787	4.21819622934594e-10	3.28881779369025e-09
TBX18	8.83524135657222	1.99161310898842	0.465156867771026	40.1959971031022	3.94267873000467e-08	2.526816068553e-07
ETS1A	7.84529518750219	1.98957946289462	0.415951355002217	28.3221844684569	1.07311502299272e-05	5.21728889037596e-05
S38A8.1	3.87806148388796	1.98538227794341	1.12479519115817	22.5383050677863	0.00015656107857349	0.000638467174944647
CXA4	12.7271991546651	1.974212040725	0.304512347819376	46.5540384301454	1.88848857511733e-09	1.37569336707143e-08
DC1I1	16.6773025833098	1.97106983888135	0.390240181139676	95.5304006085655	8.78915438869372e-20	1.413004284863e-18
TCIM	36.8291104611547	1.97059717364109	0.346749123797194	43.9110424867265	6.69461236446545e-09	4.63414935495901e-08
SEM6A	69.4191372644113	1.96906567915439	0.174536121193638	289.040233208124	2.50399737290188e-61	3.79442374180824e-59
FZD9	8.34979398900164	1.94737921240177	0.500562794851396	29.2084799024825	7.09090711896205e-06	3.5247266468241e-05
CGT	13.2370856027666	1.94500741287381	0.374560076441827	43.1407992394514	9.67461566602939e-09	6.56047819089853e-08
LYPD6	24.3676007309247	1.93712119987381	0.274233495101635	64.631950939442	3.07611600842067e-13	3.02764987195359e-12
TSP4	27.4159545014736	1.93636384396223	0.363540281258628	108.538221429384	1.49178815890929e-22	2.79459213856875e-21
G3ST1	13.2956712038319	1.93482557253563	0.383042429641003	32.0637608667022	1.85654462601915e-06	9.85926977835638e-06
FOXD1	17.5050842825018	1.93434383145386	0.360025933247898	53.8016494215949	5.79078325741155e-11	4.8483554570396e-10
MYCT1	11.7793670672023	1.92849898064882	0.352390225767215	32.0251674932619	1.89057327266794e-06	1.00295403598554e-05
LAMA5	148.898166089528	1.92721203483118	0.112284471997935	520.078065295097	3.04220512127365e-111	1.86243797524373e-108
LMO3	14.9765242034618	1.92255334772848	0.477534481574915	126.620693297772	2.05563807671459e-26	4.78866678297059e-25
APJA	7.92070216820756	1.92079991904261	0.465475725095256	26.9188784561655	2.06438770584618e-05	9.66221829907515e-05
PLTP	67.7743081218219	1.91977827956743	0.293169305774634	79.4112083994187	2.32129000199228e-16	2.94832725979185e-15
SIA4B	15.5657923101276	1.91800855049305	0.373709418389477	43.8330073814471	6.94915092048245e-09	4.79732768777555e-08
EVA1C	36.6425987108639	1.91040340419725	0.227563658656874	152.237446710106	6.74867181190168e-32	2.0657684416231e-30
CALRL	7.18757264259855	1.90937126264763	0.461431485211144	33.8181317043331	8.1200544158688e-07	4.52082331156318e-06
SP5	6.12516841285387	1.89881347319122	0.629087772947054	24.7932474450977	5.53617847416954e-05	0.000242020027269822
EFC10	12.1510533430949	1.89045929127292	0.402859737910703	39.4487650773664	5.62718385019543e-08	3.53837505452921e-07
CRDL1	214.351140078633	1.88285686937678	0.400192970083364	33.5531481751964	9.20183657079901e-07	5.09345781974969e-06
RTN4R	4.67439936958669	1.87990192843447	0.766439312363784	36.4157102667111	2.3763360685674e-07	1.39680147341099e-06
FOXF2	28.2494028256885	1.86513456483841	0.285079030351518	81.7659517188221	7.35845624765607e-17	9.71709860831546e-16
TM182.1	10.3126565778724	1.85422903123784	0.437193644803545	33.6124179201332	8.94803455473977e-07	4.95655696200841e-06
WNT11	73.6966587625654	1.8527140227803	0.203528283854795	132.506899890606	1.13293984038325e-27	2.82404629593902e-26
AHNK.2	37.5076824021365	1.84229444770637	0.275592874647954	57.7065463868146	8.79376028155469e-12	7.85230461547226e-11
ADA2C.1	9.20947390510906	1.83955102294901	0.449379750862506	45.1609912629295	3.68102085336286e-09	2.60824185929253e-08
APCD1.1	148.333190712212	1.83854723616077	0.148177829037764	662.950387455003	3.66363099084619e-142	4.67265602624175e-139
HMCN1.1	5.84020486003123	1.82577568288439	0.693546072887732	45.2169042859163	3.58378134124111e-09	2.54169478348912e-08
INHBA	17.3944991540283	1.82411959279161	0.454686969428829	88.7322569591111	2.4477493071706e-18	3.57469495670287e-17
MXRA5	7.73454114789348	1.82264070184801	0.595995127709762	59.3435278556092	3.98524853421804e-12	3.64144649648998e-11
EPHA3	156.866441537097	1.81773791885932	0.188798632117701	191.10878978145	3.06214409793743e-40	1.44203432058254e-38
RSPO3	45.2437001350279	1.80968843402454	0.302561174184821	198.081590544499	9.71194614423215e-42	5.1079496817001e-40
IRX3	5.71044218571221	1.80777475140042	0.559087804257522	24.1340801974747	7.50806970619901e-05	0.000321429389799653
CHSTB.1	17.4689326118406	1.80085963411177	0.369646184267609	99.2270688658565	1.43675406311444e-20	2.3901653191268e-19
HHATL	11.263430403168	1.7919070335772	0.337564271344175	32.2959374996193	1.66432816002297e-06	8.89404416520653e-06
S13A2	147.67147035388	1.78843791603539	0.342871916385898	156.137571493083	9.84378706681936e-33	3.15847297814823e-31
AGRL4	16.6745161988637	1.77325681907023	0.288001718193675	41.4937844391511	2.12391139253227e-08	1.39933120373252e-07
IHH	21.2838312705285	1.77045213938131	0.477638144377341	59.1213607571758	4.43733941105367e-12	4.03766228811988e-11
YG31B.6	5.23195226855363	1.74911333824552	0.726738157777126	38.9635263591116	7.08834902391782e-08	4.41363636334671e-07
NDNF.2	107.572183966272	1.74605336947664	0.205346896290592	295.236601972986	1.15414067169336e-62	1.82104360621309e-60
SFRP3	333.221971429059	1.74380474547503	0.20045016548909	96.2482905423785	6.18364101923159e-20	9.99373028504113e-19
MYCN.2	98.599155882554	1.7346580605372	0.165835094783941	169.261580169745	1.50641564748509e-35	5.56900760501431e-34
ABCA1.1	24.0258614080433	1.72616117853994	0.373640675111113	105.037324461437	8.31648953552716e-22	1.4834950156322e-20
BPI	16.6775390606804	1.72595474981529	0.535284016991133	60.3968291373017	2.39401967531086e-12	2.22603105289385e-11
NUD15	21.886544058197	1.72388727791165	0.340722418286324	95.3506767933042	9.59781978189128e-20	1.53655472554232e-18
FGF8A	4.66840410324015	1.72198600151209	0.680923341974425	24.2266981374453	7.19371062875026e-05	0.000309008535428074
ETV5	62.4501672237505	1.72198174960192	0.205383420287001	129.081014771189	6.12242653202204e-27	1.46871062809714e-25
LEF1	131.039092552907	1.71754387237108	0.190028951294001	242.815926015935	2.2961554019561e-51	2.18277381533777e-49
LIPH	15.2683623818669	1.71626057455135	0.406624949201813	53.9256141415938	5.45484530455804e-11	4.5771056681064e-10
E41LA	13.4946414365972	1.71377604611172	0.356331990308988	37.0211335953188	1.78333473667543e-07	1.06078267177681e-06
MSD2	7.73664426632607	1.71348579659282	0.436551928684041	25.4816161828497	4.02484931003367e-05	0.000180065240251579
WFDC3	50.4486334793242	1.70659967409382	0.34273513069611	58.811176141461	5.15547602109327e-12	4.67444078808249e-11
TPH	5.38513954891015	1.70522265205988	0.82044921772073	52.5491540101328	1.05889821522219e-10	8.63422332657195e-10
DMBT1.1	16.6581315801559	1.70262989666684	0.392691196182013	115.54060487781	4.78447575925138e-24	9.80273112387448e-23
LEF1.1	156.837194320803	1.69724154694034	0.135111451159814	887.682577244346	7.7693126890391e-191	2.37818661411487e-187
SBSPO	10.23030902759	1.69668692649492	0.348280045710842	28.4776790402634	9.97935479285322e-06	4.87412232929351e-05
NELL1	11.5669454086257	1.69361026616701	0.364380118526469	29.0231598571761	7.73315915379203e-06	3.82533939394916e-05
CLIC6	26.5092453407906	1.6921563907155	0.226114297248618	81.6250104897585	7.88243447233207e-17	1.0381254118378e-15
KCMB4	4.90082070319829	1.69152752174318	0.661877443735448	24.7415440715837	5.67020097543109e-05	0.000247666740664877
NRAP	6.8650733725214	1.69134195261304	0.452568916017762	23.1939834809507	0.000115813003569981	0.000480748038958113
FHL1	126.880886214099	1.69037819808757	0.16232712348243	202.263992367918	1.22488110079442e-42	6.64780327931156e-41
LRC4B	22.5083641351083	1.68949879162752	0.307608959878469	93.1272546763681	2.85068058148155e-19	4.45655426961952e-18
TNR19	593.483129124684	1.6890744048612	0.124077105482013	462.462556839803	8.77914964290753e-99	3.35912213211749e-96
CAHM5	50.4269223808178	1.68829055929199	0.27449072708696	75.5313115928875	1.53826520811747e-15	1.84362952311964e-14
LAMB1	11.086869482827	1.67814050366067	0.534384360596369	25.2674644795806	4.44482393618782e-05	0.000197468883434991
KCNJ5	19.5565665093043	1.675729998157	0.308075061981407	62.8353076640282	7.34967079684497e-13	7.06131271473398e-12
COF2.2	41.9690013794017	1.65417656435839	0.267161996613794	54.7507003653974	3.66418763967281e-11	3.13123349107718e-10
CNFN.1	11.969374345003	1.65183283323865	0.5937457006198	40.7146035583685	3.07951664023632e-08	1.99881264541208e-07
MYCN.1	50.1550449531021	1.6468292795013	0.224242578456929	80.3317825156897	1.48153729487499e-16	1.91027197119307e-15
FOXA2	58.1212446360489	1.64327010572566	0.410973843378451	344.511765064319	2.6847801610606e-73	6.73615743689058e-71
DRC8	11.8237778759014	1.640307342099	0.389351699962637	47.1820744449686	1.39739620372581e-09	1.03269671163802e-08
PTC1	32.5229742879135	1.63649320369909	0.210287233972655	124.186334289275	6.81180918460398e-26	1.53090660162062e-24
ITB1.1	11.8836209670839	1.63585825395767	0.445072467096745	28.1012643212692	1.18971442422068e-05	5.73498559455039e-05
IL8.2	66.9287111103464	1.635152081301	0.407949841770477	53.0059968959198	8.49716525256418e-11	6.99564896129612e-10
KOZA	11.3326100131573	1.6344452548364	0.698694979622799	66.7567460941848	1.09708958107509e-13	1.11567814208334e-12
TFPI2	25.3254542980802	1.63143970639696	0.265661267170678	50.7061574435581	2.5711604034615e-10	2.03582104249123e-09
MPZL2	5.62267463998638	1.62826652012644	0.703143701220098	25.8963946906427	3.32037722017498e-05	0.000150394712503043
COE3.1	19.2908633509299	1.62511488018871	0.25651567246464	43.3900374338256	8.5882293081613e-09	5.85491534794694e-08
PAQR3	7.09946718454697	1.6234770892466	0.474025110944349	38.8590632354515	7.44937851862431e-08	4.62714035014388e-07
GRM7	18.5669729107106	1.62126503521614	0.280917850130077	42.0683651386212	1.61460957032162e-08	1.07582061270233e-07
TMEM9	48.9719165295936	1.61249147568228	0.153960072189328	117.036297359363	2.29371973468247e-24	4.78927428912894e-23
IGS21	17.2598025614915	1.61031466223088	0.526350934922941	44.6621723953483	4.67377119500263e-09	3.27978304170175e-08
KALM	18.7374786000647	1.60683877978765	0.294551949601007	71.399543357321	1.14934263478091e-14	1.28775175880833e-13
CO4A2.1	520.151929932124	1.60669168078216	0.289866129766048	111.812012306235	2.98873995127385e-23	5.86444422490337e-22
FGF9	11.8765284248936	1.60542221203166	0.375958093559562	39.0093876197113	6.9354140776318e-08	4.32721208553423e-07
RBM38.1	13.019347076702	1.60368262976026	0.398069233525633	47.0958185527466	1.45642273750814e-09	1.07372591510415e-08
TKN1	34.7005046951049	1.59700092494587	0.401593952806155	201.909069517924	1.46018935577144e-42	7.86908383453586e-41
CAH7	73.9750020737622	1.59683895878489	0.195774222267689	248.064923343408	1.69984413395131e-52	1.71158647829768e-50
AAKB2	8.85541863737023	1.59452062420262	0.41016268791338	21.9637601516115	0.000203776946690974	0.000814522373754337
XCT.1	15.5451130548298	1.59359505232635	0.308236121292313	55.5227390825165	2.52464291531562e-11	2.19169936579158e-10
ATS18	42.961953181613	1.5934790541815	0.215284457687863	153.278546290383	4.03708633275032e-32	1.24321139482381e-30
CAC1H.1	7.65386836200421	1.59191395004837	0.438934659342337	27.933612824687	1.28653672115944e-05	6.18224317656049e-05
SYT17	5.93825564777935	1.58972350131206	0.503627701542052	23.7355754458614	9.02379389434008e-05	0.000380885729599765
ACE	30.373265088191	1.58929537041869	0.226697423558851	70.8780800718757	1.48111027795555e-14	1.63788965347614e-13
NRSN1	18.5395995353127	1.58399290168871	0.415321142836056	49.5240445352463	4.53910594683321e-10	3.53003132704686e-09
GLDN	258.537565365777	1.58096892738206	0.212920450201503	78.2950364425922	4.00043814919888e-16	5.00218185240922e-15
AT1A2	22.4410496978202	1.58091507724069	0.385088201663718	69.4143474547319	3.01732050604466e-14	3.25441087702703e-13
BMP7.2	41.3812412180561	1.58073587106672	0.351335557670017	137.879847155115	8.02595574775905e-29	2.12521198476561e-27
RAMP1.1	29.340568822734	1.58051842315491	0.251730300527532	48.8322100391497	6.32891578408368e-10	4.85290862101206e-09
COL10	59.6161273431511	1.57472798531463	0.316342755548095	79.5172457962658	2.20429121313887e-16	2.80904887735973e-15
EYA4	58.9774189345305	1.56963979645479	0.288346606758879	199.439496263875	4.95881927433622e-42	2.62611519009397e-40
HS12A	25.8747811186492	1.56938577279416	0.256788931152024	134.140347559441	5.06699512570875e-28	1.2839463642214e-26
ATS9	50.6508911623033	1.56766409623732	0.245056605896654	123.209251939516	1.10168467147779e-25	2.45076800828016e-24
FOXC2	31.2406554831323	1.56530037382083	0.27061688899657	62.9000919466398	7.12252356201794e-13	6.85167964278344e-12
CHAD	28.1527378672808	1.56460672447437	0.220693987442769	55.4893337120613	2.56567452376594e-11	2.22605717609058e-10
EFNA3	6.19719472187566	1.55944522867089	0.58109560747278	28.8457295003601	8.40222826343833e-06	4.13359381459092e-05
SMOC1.1	36.1704200128613	1.55514819045919	0.183784746910529	98.019637618773	2.59633909606081e-20	4.26820299304089e-19
ESM1	205.38404779947	1.55336940217884	0.161216744481057	139.740642850977	3.20751989319115e-29	8.658040910986e-28
VGFR2	16.7627621401838	1.54381257061525	0.275507619105791	36.1233435949136	2.72945910692326e-07	1.59505046320964e-06
ALKL2	8.53396981045263	1.54274035900828	0.527333321599096	31.093208870077	2.93024791949136e-06	1.5202523528073e-05
S4A4.1	44.4594918989522	1.53963580741271	0.312693035988366	98.4028776728387	2.1518043265229e-20	3.55268233197766e-19
Z385D	12.331164917055	1.53751829339725	0.311412903889247	26.4576034895727	2.55842522434457e-05	0.000118290841853519
TICN3	20.7918657579379	1.53616276867709	0.296428548698515	31.8084594394295	2.09351549543239e-06	1.1041093955063e-05
LPAR6	14.9605582489343	1.53143111762059	0.837324551490409	49.7641150797582	4.04444105647099e-10	3.15495261821042e-09
VEGFA.1	29.3493051038623	1.5299544397033	0.282513665569395	47.888275199335	9.9577601216049e-10	7.48543804819071e-09
VWC2L	21.5760634839262	1.52669906524215	0.27629165770249	64.3756002899975	3.48332886442683e-13	3.41745822243928e-12
CADH7.1	10.2538587681262	1.52297741619883	0.344760673359499	21.8796097062623	0.000211787511695106	0.000844776613628773
SGK1	349.466932431291	1.5228572791145	0.126701185686865	498.175676202168	1.66195391073353e-106	8.47873486792557e-104
SIX2	33.930522647939	1.51572896441216	0.453303999956308	162.285506140609	4.72845597215054e-34	1.64849700805841e-32
ADML	132.460093688043	1.50951649326582	0.241472006180212	160.783280939526	9.92965031902871e-34	3.39226111903425e-32
SIA4C	9.50529510094482	1.50812511796042	0.392889389079087	31.4992689022561	2.4211739868166e-06	1.26817480726311e-05
ZN227.15	11.40985999507	1.50791215419332	0.515064092675079	36.8805967946001	1.90626418418172e-07	1.13214487151343e-06
TIE2	26.0709604886551	1.50585724949609	0.229258867642855	45.776360817567	2.74140132243166e-09	1.96520595971037e-08
HSPB7	9.58431583521907	1.5044796932412	0.640204945565421	27.443162555493	1.61713929101555e-05	7.66976041183543e-05
HHIP	66.656538485158	1.50256764945785	0.153836623258775	191.1395290381	3.0159199144821e-40	1.42464982380088e-38
GLI2	82.1018521006544	1.50087667605814	0.188989295458795	228.308807285611	3.05248095888777e-48	2.33591105378886e-46
PTH1R	12.4339856354242	1.49967821869346	0.436857970059019	96.3420032663818	5.90620963957709e-20	9.57569264128467e-19
SCUB1	40.9259174082524	1.49864560041499	0.188231206515417	156.179413413113	9.64253555505726e-33	3.10998028833373e-31
GLYC	9.34511626369228	1.4959253734253	0.418541707878953	27.6672289132102	1.45674844678379e-05	6.94132471295948e-05
PTPRD.1	35.652655936992	1.49583181910175	0.274714224855521	74.1855330660293	2.96250226562083e-15	3.47974652151396e-14
FBLN1	288.959886369475	1.49051568506766	0.188348134776541	103.94254550898	1.42299519365654e-21	2.50332660217395e-20
AT8A2	55.7257373648383	1.49024964288597	0.277110032691327	91.6159349060271	5.972721863453e-19	9.12300480241e-18
T132A	18.9970178195062	1.48891478910896	0.349064156303891	40.5067193631138	3.40020610169492e-08	2.19857010504608e-07
TGM2.3	17.9050846625529	1.48811081889007	0.284343668451849	31.3905396974727	2.54814628036713e-06	1.32967537746399e-05
MGP	1052.71746060538	1.48390779701456	0.286899936702657	50.0078970948083	3.59718205424986e-10	2.81610595091018e-09
HOX71	351.634921297602	1.4807606493553	0.187811101307817	379.803641942795	6.41943964179065e-81	2.00509232076747e-78
DMA	66.5546888667488	1.47951206435863	0.16682747710874	90.9320221496439	8.34637065902406e-19	1.2672738386544e-17
DMTA2	22.5863883622868	1.47765015333737	0.491866574783178	260.890814993442	2.93106028989808e-55	3.27444363042994e-53
ENPP2	537.87049556969	1.47754351718496	0.26290939169811	80.0370087057316	1.71066199231203e-16	2.20014132708702e-15
LAMP5	6.13773389185096	1.47710744608562	0.648183773379774	24.1019062096519	7.62043554421556e-05	0.000325602361820824
SLIT3	135.403530311337	1.47636575436772	0.149439179100368	396.182283055768	1.8584986811418e-84	5.92590048226567e-82
MET24	25.4321651765526	1.47615273916049	0.281536509504808	60.2369200585653	2.58664663115998e-12	2.39350826420215e-11
EGFL6	55.6859926648627	1.46960592236157	0.164064766367931	134.436286105963	4.37956807929252e-28	1.11207873346659e-26
CLD5	13.4926640412436	1.46805903121826	0.33960506799927	22.7709625623345	0.000140689340249806	0.00057805378591229
RSPO1	110.187553166938	1.46494311478095	0.251094879251401	160.764446834049	1.00224402947134e-33	3.41633516059217e-32
TRI46	16.282780248374	1.46482418675028	0.44044590444172	24.8131691053556	5.48538280799982e-05	0.000240005099703937
ENDD1.2	684.637315181355	1.45504120378989	0.252766469412128	185.020449527887	6.22556778668565e-39	2.80242102868306e-37
FBLN7.1	24.5174331135615	1.45220963122397	0.375613681240609	47.7147223308646	1.0822677455955e-09	8.09584938726253e-09
B3GA1	33.8728875868036	1.44982903285405	0.320097638865187	93.1279022838476	2.84977707046253e-19	4.45655426961952e-18
S6A15	19.2887550200046	1.4481152709265	0.30793697689773	59.673940326187	3.39656712676562e-12	3.11844390372812e-11
C1QC	1381.23036821776	1.44711079820555	0.230412789628582	162.507609994243	4.2371794109626e-34	1.48059431243796e-32
EGFL8	86.3725161943016	1.44379757405468	0.14833209031742	130.604455536749	2.89155159005062e-27	7.0921790201482e-26
ANXA6	25.8087231597322	1.43904107096007	0.292668395715855	56.8705335912635	1.31700831144433e-11	1.16446055497721e-10
WN10B	18.5871197199567	1.43492911836727	0.380029822596477	68.3606997430229	5.03457500692536e-14	5.32509816731117e-13
MAML3	49.0198766051928	1.43450273377309	0.176184899737484	98.7047224422227	1.85593043586191e-20	3.07413585723664e-19
